method,id_doc,n,k_injected,correct_flex,correct_strict,has_done,seconds,setting
d2cache,0,0,0,1,1,1,6.84,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,10,26,1,1,1,5.65,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,20,51,1,1,1,5.06,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,30,77,1,1,1,4.42,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,40,102,1,1,1,3.83,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,50,128,1,1,1,3.21,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,60,154,1,1,1,2.59,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,70,179,1,1,1,1.99,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,80,205,1,1,1,1.37,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,0,90,230,1,1,1,0.76,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,0,0,1,1,1,6.64,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,10,26,1,1,1,5.93,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,20,51,1,1,1,5.33,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,30,77,1,1,1,4.67,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,40,102,1,1,1,4.05,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,50,128,1,1,1,3.39,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,60,154,1,1,1,2.73,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,70,179,1,1,1,2.1,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,80,205,1,1,1,1.44,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,1,90,230,1,1,1,0.81,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,0,0,1,1,1,6.2,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,10,26,1,1,1,5.61,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,20,51,1,1,1,4.91,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,30,77,1,1,1,4.35,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,40,102,1,1,1,3.76,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,50,128,1,1,1,3.09,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,60,154,1,1,1,2.52,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,70,179,1,1,1,1.91,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,80,205,1,1,1,1.3,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,3,90,230,1,1,1,0.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,0,0,1,1,1,6.36,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,10,26,1,1,1,5.73,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,20,51,1,1,1,5.13,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,30,77,1,1,1,4.49,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,40,102,1,1,1,3.89,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,50,128,1,1,1,3.25,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,60,154,1,1,1,2.62,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,70,179,1,1,1,2.01,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,80,205,1,1,1,1.38,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,4,90,230,1,1,1,0.77,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,0,0,1,1,0,6.37,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,10,26,1,1,0,5.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,20,51,1,1,1,5.11,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,30,77,1,1,1,4.4,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,40,102,1,1,1,3.76,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,50,128,1,1,1,3.19,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,60,154,1,1,1,2.57,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,70,179,1,1,1,1.97,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,80,205,1,1,1,1.33,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,6,90,230,1,1,1,0.74,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,0,0,1,1,1,6.01,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,10,26,1,1,1,5.35,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,20,51,1,1,1,4.77,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,30,77,1,1,1,4.23,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,40,102,1,1,1,3.62,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,50,128,1,1,1,3.05,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,60,154,1,1,1,2.39,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,70,179,1,1,1,1.83,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,80,205,1,1,1,1.25,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,9,90,230,1,1,1,0.69,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,0,0,1,1,1,6.39,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,10,26,0,0,1,5.76,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,20,51,0,0,1,5.16,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,30,77,1,1,1,4.53,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,40,102,1,1,1,3.84,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,50,128,1,1,1,3.21,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,60,154,1,1,1,2.56,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,70,179,1,1,1,1.99,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,80,205,1,1,1,1.34,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,10,90,230,1,1,1,0.74,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,0,0,1,1,1,6.93,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,10,26,1,1,1,6.24,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,20,51,1,1,1,5.54,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,30,77,1,1,1,4.88,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,40,102,1,1,1,4.21,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,50,128,1,1,1,3.56,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,60,154,1,1,1,2.84,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,70,179,1,1,1,2.2,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,80,205,1,1,1,1.53,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,11,90,230,1,1,1,0.87,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,0,0,1,1,1,6.28,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,10,26,1,1,1,5.65,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,20,51,1,1,1,4.98,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,30,77,1,1,1,4.42,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,40,102,1,1,1,3.8,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,50,128,1,1,1,3.16,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,60,154,1,1,1,2.5,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,70,179,1,1,1,1.91,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,80,205,1,1,1,1.3,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,14,90,230,1,1,1,0.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,0,0,1,1,1,6.06,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,10,26,1,1,1,5.45,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,20,51,1,1,1,4.87,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,30,77,1,1,1,4.27,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,40,102,1,1,1,3.66,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,50,128,1,1,1,3.08,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,60,154,1,1,1,2.45,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,70,179,1,1,1,1.86,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,80,205,1,1,1,1.26,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,17,90,230,1,1,1,0.7,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,0,0,1,1,1,6.17,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,10,26,0,1,0,5.51,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,20,51,1,1,1,4.95,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,30,77,1,1,1,4.33,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,40,102,1,1,1,3.69,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,50,128,1,1,1,3.1,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,60,154,1,1,1,2.53,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,70,179,1,1,1,1.95,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,80,205,1,1,1,1.3,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,18,90,230,1,1,1,0.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,0,0,0,0,1,6.39,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,10,26,1,1,1,5.74,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,20,51,1,1,1,5.09,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,30,77,1,1,1,4.5,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,40,102,1,1,1,3.77,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,50,128,1,1,1,3.17,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,60,154,1,1,1,2.57,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,70,179,1,1,1,1.98,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,80,205,1,1,1,1.34,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,19,90,230,1,1,1,0.74,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,0,0,1,1,1,6.83,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,10,26,1,1,1,6.14,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,20,51,1,1,1,5.49,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,30,77,1,1,1,4.82,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,40,102,1,1,1,4.16,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,50,128,1,1,1,3.46,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,60,154,1,1,1,2.82,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,70,179,1,1,1,2.17,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,80,205,1,1,1,1.49,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,22,90,230,1,1,1,0.84,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,0,0,1,1,1,6.43,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,10,26,1,1,1,5.78,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,20,51,1,1,1,5.19,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,30,77,1,1,1,4.54,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,40,102,1,1,1,3.92,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,50,128,1,1,1,3.28,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,60,154,1,1,1,2.64,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,70,179,1,1,1,2.03,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,80,205,1,1,1,1.38,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,23,90,230,1,1,1,0.77,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,0,0,1,1,1,6.71,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,10,26,1,1,1,6.03,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,20,51,1,1,1,5.39,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,30,77,1,1,1,4.72,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,40,102,1,1,1,4.08,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,50,128,1,1,1,3.42,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,60,154,1,1,1,2.76,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,70,179,1,1,1,2.12,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,80,205,1,1,1,1.45,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,24,90,230,1,1,1,0.82,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,0,0,1,1,0,6.68,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,10,26,1,1,1,6.03,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,20,51,1,1,1,5.38,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,30,77,1,1,1,4.71,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,40,102,1,1,1,4.08,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,50,128,1,1,1,3.41,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,60,154,1,1,1,2.75,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
d2cache,25,70,179,1,1,1,2.1,"{""d2c_conf_mode"": ""live"", ""d2c_k"": 8, ""d2c_rollout_p"": 0.05, ""d2c_sigma"": 10.0}"
